Date,User,Run,Cum. Profits,Comp. Systems,Months Completed,Level,Ransomware,Pay Ransom,Run2,Group,Best run,Pos,High Profit,Low Risk,Optimal,high risk,low profit,overspend,advesarial heaven,exposed,,,,,,
7-11-2024  11:50 PDT,JK,5,"2,101",16,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:12 PDT,KK,1,"1,649",7,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:11 PDT,KK,2,"1,558",3,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:02 PDT,KK,1,"1,535",4,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  11:56 PDT,KK,1,"2,744",14,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:53 PDT,KK,1,"2,186",4,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
1-4-2025  10:37 PDT,P12,1,"1,307",8,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:30 PDT,P12,2,852,8,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:37 PDT,P16,1,"-14,743",100,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:37 PDT,P16,2,789,7,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:28 PDT,P16,3,"-3,598",46,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:30 PDT,P19,1,-525,60,24,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P19,2,591,8,24,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:28 PDT,P19,3,-264,6,36,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
30-4-2025  13:53 PDT,P22,1,-130,17,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:33 PDT,P22,2,835,0,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:31 PDT,P22,3,529,14,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:30 PDT,P22,4,491,15,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:31 PDT,P22,5,-888,28,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:37 PDT,P22,6,-51,13,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P22,7,"-1,747",41,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P22,8,695,14,24,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P22,9,835,0,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:30 PDT,P22,10,156,3,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:29 PDT,P22,11,-226,20,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
30-4-2025  11:24 PDT,P23,1,"-2,775",28,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
28-4-2025  17:17 PDT,P23,2,"-14,743",100,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
28-4-2025  17:16 PDT,P23,3,130,7,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
28-4-2025  17:10 PDT,P23,4,"-2,775",28,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
28-4-2025  16:10 PDT,P23,5,"-7,023",70,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
28-4-2025  15:45 PDT,P23,6,"1,438",1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
28-4-2025  15:44 PDT,P23,7,"1,282",1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
25-4-2025  16:01 PDT,P23,8,"1,468",1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
25-4-2025  16:00 PDT,P23,9,"1,420",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
25-4-2025  15:58 PDT,P23,10,857,13,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
25-4-2025  15:56 PDT,P23,11,"1,009",12,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
25-4-2025  10:07 PDT,P23,12,515,16,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:38 PDT,P23,13,"-2,296",48,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P23,14,-599,44,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:38 PDT,P25,1,"1,567",3,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:30 PDT,P25,2,214,5,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:28 PDT,P25,3,365,9,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:37 PDT,P26,1,897,9,48,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:37 PDT,P28,1,-338,37,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:30 PDT,P28,2,"-3,014",48,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P28,3,"-1,726",40,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:37 PDT,P30,1,846,4,36,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:36 PDT,P30,2,"1,119",7,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:28 PDT,P30,3,692,11,48,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:27 PDT,P30,4,-57,28,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:37 PDT,P31,1,527,15,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P31,2,-502,23,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:38 PDT,P35,1,-856,34,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:37 PDT,P35,2,953,32,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P35,3,"-1,925",34,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P35,4,"-1,747",38,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:27 PDT,P35,5,-112,26,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P37,1,-350,18,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:36 PDT,P39,2,967,10,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:36 PDT,P7,1,-18,17,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:29 PDT,P7,2,513,12,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:27 PDT,P7,3,"-1,127",29,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:39 PDT,P71,1,"-1,427",35,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
1-4-2025  10:38 PDT,P8,1,"1,254",4,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
1-4-2025  10:37 PDT,P8,2,"1,141",6,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:13 PDT,PA ,1,"1,355",17,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:11 PDT,PA ,2,"1,457",10,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:07 PDT,PA ,1,"1,609",3,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:05 PDT,PA ,2,"1,301",6,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:04 PDT,PA ,3,"1,320",1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  11:59 PDT,PA ,1,"2,370",9,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  11:58 PDT,PA ,2,"2,584",5,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  11:56 PDT,PA ,3,"1,793",7,48,2,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  11:53 PDT,PA ,4,455,28,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:19 PDT,PW,1,826,11,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:12 PDT,PW,2,"1,315",9,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:10 PDT,PW,3,"1,044",57,12,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:10 PDT,PW,1,810,11,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:08 PDT,PW,2,-959,11,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:04 PDT,PW,3,"1,503",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  12:08 PDT,PW,1,"2,799",17,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  12:03 PDT,PW,2,"2,471",10,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  12:01 PDT,PW,3,"2,142",4,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  11:58 PDT,PW,4,"2,251",9,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  11:56 PDT,PW,5,"2,104",2,60,2,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  11:55 PDT,PW,1,"2,154",2,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  11:53 PDT,PW,2,"2,086",2,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:14 PDT,RI ,1,"1,066",50,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:12 PDT,RI ,2,"1,496",27,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:11 PDT,RI ,3,"1,130",34,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:05 PDT,RI ,1,"1,363",11,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:04 PDT,RI ,2,"1,131",13,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:03 PDT,RI ,3,"-1,446",38,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:01 PDT,RI ,4,"-3,157",50,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  12:01 PDT,RI ,1,"2,479",13,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  12:00 PDT,RI ,2,"3,064",18,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:59 PDT,RI ,3,898,44,60,2,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  11:58 PDT,RI ,4,"2,514",17,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:58 PDT,RI ,5,"2,420",15,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:56 PDT,RI ,6,"2,381",23,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:53 PDT,RI ,1,"2,186",17,60,1,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:51 PDT,RI ,2,"1,587",11,24,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:13 PDT,RT,1,653,44,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:09 PDT,RT,1,"-1,074",29,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:07 PDT,RT,2,-42,22,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:05 PDT,RT,3,"-1,812",41,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:03 PDT,RT,4,-521,24,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:02 PDT,RT,5,"-1,444",41,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  11:57 PDT,RT,1,"2,354",10,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  11:54 PDT,RT,1,"2,256",12,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  14:13 PDT,RH,1,815,41,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:06 PDT,RH,1,464,15,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:05 PDT,RH,2,237,25,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:03 PDT,RH,3,-264,34,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:01 PDT,RH,4,-994,25,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  11:56 PDT,RH,1,"2,373",12,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  11:54 PDT,RH,1,"2,343",14,60,1,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:52 PDT,RH,2,"2,328",13,60,1,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  14:19 PDT,RV,1,"1,349",24,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:17 PDT,RV,2,"1,332",27,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:14 PDT,RV,3,"1,501",20,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:13 PDT,RV,4,"1,182",36,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:11 PDT,RV,5,"1,416",16,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  14:07 PDT,RV,1,"1,754",3,60,1,1,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  14:06 PDT,RV,2,"1,730",3,60,1,1,0,,,,,1,1,2,0,0,1,0,1,,,,,,
7-11-2024  14:05 PDT,RV,3,"1,204",5,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:03 PDT,RV,4,"1,408",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
7-11-2024  14:02 PDT,RV,5,-476,37,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  12:02 PDT,RV,1,"3,082",17,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:58 PDT,RV,2,"2,586",18,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:57 PDT,RV,3,"2,312",14,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:56 PDT,RV,4,"3,645",29,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:54 PDT,RV,1,"2,197",18,60,1,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
7-11-2024  11:53 PDT,RV,2,"1,890",25,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
7-11-2024  11:52 PDT,RV,3,"1,805",23,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:32 PDT,RVB@2024001,1,"1,320",2,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:30 PDT,RVB@2024001,2,"1,395",1,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:28 PDT,RVB@2024001,4,"1,090",1,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:27 PDT,RVB@2024001,5,"1,106",2,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:19 PDT,RVB@2024001,1,957,2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:16 PDT,RVB@2024001,2,"1,488",4,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:14 PDT,RVB@2024001,3,927,1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:12 PDT,RVB@2024001,4,-258,14,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:40 PDT,RVB@2024001,1,"2,116",4,60,2,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:39 PDT,RVB@2024001,2,"2,384",12,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:39 PDT,RVB@2024001,3,"1,987",14,60,2,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:38 PDT,RVB@2024001,4,"2,980",14,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
12-12-2024  11:35 PDT,RVB@2024001,1,"2,088",5,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:35 PDT,RVB@2024001,2,"1,861",18,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:34 PDT,RVB@2024001,3,"1,953",5,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:33 PDT,RVB@2024001,4,"2,149",8,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:32 PDT,RVB@2024001,5,198,44,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:29 PDT,RVB@2024002,1,"1,399",3,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:27 PDT,RVB@2024002,2,"1,418",2,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:16 PDT,RVB@2024002,1,"1,732",2,60,1,1,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  14:14 PDT,RVB@2024002,2,"1,492",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:13 PDT,RVB@2024002,3,528,2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:45 PDT,RVB@2024002,1,"2,479",6,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:42 PDT,RVB@2024002,2,"1,934",8,48,2,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:42 PDT,RVB@2024002,3,"2,306",5,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:39 PDT,RVB@2024002,4,"2,175",5,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:37 PDT,RVB@2024002,1,"2,203",10,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:34 PDT,RVB@2024002,2,"2,197",9,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:33 PDT,RVB@2024002,3,"2,034",13,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:32 PDT,RVB@2024002,5,-317,48,24,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:33 PDT,RVB@2024003,1,"1,326",16,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:31 PDT,RVB@2024003,2,"1,204",12,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:29 PDT,RVB@2024003,3,873,20,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:22 PDT,RVB@2024003,1,-73,21,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:20 PDT,RVB@2024003,2,"-2,245",61,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:18 PDT,RVB@2024003,3,"-2,684",46,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:17 PDT,RVB@2024003,4,"-1,857",49,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:15 PDT,RVB@2024003,5,"-1,085",35,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:42 PDT,RVB@2024003,1,"2,487",14,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
12-12-2024  11:39 PDT,RVB@2024003,2,"3,586",17,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
12-12-2024  11:36 PDT,RVB@2024003,1,"2,080",15,48,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:35 PDT,RVB@2024003,6,"-2,759",40,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:28 PDT,RVB@2024005,1,"1,476",10,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:27 PDT,RVB@2024005,2,"1,031",1,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:18 PDT,RVB@2024005,1,"1,449",1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:17 PDT,RVB@2024005,2,828,0,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:16 PDT,RVB@2024005,3,"1,415",6,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:15 PDT,RVB@2024005,4,"-9,465",100,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:14 PDT,RVB@2024005,5,572,16,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:40 PDT,RVB@2024005,1,"2,976",17,60,2,0,0,,,,,1,0,1,1,0,0,1,2,,,,,,
12-12-2024  11:39 PDT,RVB@2024005,2,"2,175",1,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:39 PDT,RVB@2024005,3,"2,366",5,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:36 PDT,RVB@2024005,1,"2,386",8,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:35 PDT,RVB@2024005,2,"2,252",8,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:33 PDT,RVB@2024005,3,"1,443",26,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:33 PDT,RVB@2024005,6,"-12,067",100,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:31 PDT,RVB@2024006,1,270,0,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:29 PDT,RVB@2024006,2,644,1,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:28 PDT,RVB@2024006,3,884,1,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:26 PDT,RVB@2024006,4,"-2,204",100,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:22 PDT,RVB@2024006,1,"1,269",1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:21 PDT,RVB@2024006,2,"1,278",4,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:20 PDT,RVB@2024006,3,"1,586",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:13 PDT,RVB@2024006,4,"1,392",1,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:38 PDT,RVB@2024006,1,"2,566",8,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:37 PDT,RVB@2024006,1,701,1,12,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:34 PDT,RVB@2024006,2,"2,202",8,60,1,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:33 PDT,RVB@2024006,3,"1,959",19,60,1,0,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:32 PDT,RVB@2024006,5,"-2,378",63,48,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  11:31 PDT,RVB@2024006,6,"-5,316",74,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:29 PDT,RVB@2024007,1,"1,394",10,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:27 PDT,RVB@2024007,2,"1,328",13,60,1,1,1,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:16 PDT,RVB@2024007,1,"1,244",6,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:15 PDT,RVB@2024007,2,"-2,697",28,60,1,1,0,,,,,0,0,0,1,1,1,2,1,,,,,,
12-12-2024  14:14 PDT,RVB@2024007,3,804,11,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:14 PDT,RVB@2024007,4,983,10,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:41 PDT,RVB@2024007,1,725,3,12,2,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:41 PDT,RVB@2024007,2,"2,191",7,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:39 PDT,RVB@2024007,3,"2,158",12,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:39 PDT,RVB@2024007,4,"2,175",4,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:38 PDT,RVB@2024007,5,"2,144",7,60,2,0,0,,,,,1,1,2,0,0,1,0,1,,,,,,
12-12-2024  11:36 PDT,RVB@2024007,1,"2,076",6,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  11:34 PDT,RVB@2024007,2,"2,009",7,60,1,0,0,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:37 PDT,RVB@2024008,1,"1,213",12,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:29 PDT,RVB@2024008,2,"1,333",2,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:27 PDT,RVB@2024008,3,"1,421",11,60,1,1,1,,,,,0,1,1,0,1,2,1,0,,,,,,
12-12-2024  14:21 PDT,RVB@2024008,1,"1,311",2,60,1,1,0,,,,,0,1,1,0,1,2,1,0,,,,,,
